Lake,Date,Time,Site,Depth_tenth_m,Depth_m,Temp,SpCnd,ChlaRFU,Chla,PCRFU,PC,Turb,DOSat,DOConc,pH
Canandaigua,5/8/2019,12:35:29,CGLT(2),2.1,2,5.662,393.3,0.15,0.52,0.29,0.32,0.098,104,13.04,8.33
Canandaigua,5/8/2019,12:35:39,CGLT(2),2.2,2,5.59,393.4,0.143333333,0.48,0.303333333,0.333333333,0.101333333,103.8,13.04666667,8.323333333
Canandaigua,5/8/2019,12:36:19,CGLT(2),2.3,2,5.581,393.5,0.14,0.48,0.29,0.32,0.098,103.9,13.05,8.32
Canandaigua,5/8/2019,12:36:29,CGLT(2),3.3,3,5.514,393,0.15,0.5,0.3,0.33,0.118,103.6,13.03,8.32
Canandaigua,5/8/2019,12:36:39,CGLT(2),3.7,4,5.3565,393.35,0.1425,0.475,0.3025,0.3325,0.1105,103.2,13.045,8.3125
Canandaigua,5/8/2019,12:38:09,CGLT(2),4.7,5,5.308,393.1,0.15,0.5,0.3,0.33,0.108,103,13.03,8.3
Canandaigua,5/8/2019,12:38:19,CGLT(2),5,5,5.203,392.7,0.14,0.46,0.3,0.33,0.088,102.6,13.01,8.3
Canandaigua,5/8/2019,12:38:29,CGLT(2),5.1,5,5.1145,393,0.15,0.49,0.31,0.34,0.098,102.65,13.055,8.3
Canandaigua,5/8/2019,12:38:49,CGLT(2),5.2,5,5.087,393.2,0.14,0.48,0.29,0.32,0.118,102.7,13.07,8.3
Canandaigua,5/8/2019,12:56:57,CGLT(3),0,0,7.645,391.2,0.1,0.3,0.19,0.22,0.118,105.4,12.57,8.43
Canandaigua,5/8/2019,12:57:07,CGLT(3),0.1,0,7.5178,392.44,0.122,0.386,0.2,0.232,0.134,107.6,12.882,8.392
Canandaigua,5/8/2019,12:57:57,CGLT(3),0.2,0,7.475,392.95,0.1175,0.37,0.2325,0.2625,0.1255,108.25,12.9675,8.3725
Canandaigua,5/8/2019,12:58:37,CGLT(3),1.1,1,7.458,393,0.11,0.36,0.26,0.3,0.148,108.2,12.97,8.37
Canandaigua,5/8/2019,12:58:47,CGLT(3),1.3,1,7.441,393,0.1,0.29,0.25,0.28,0.118,108.1,12.97,8.36
Canandaigua,5/8/2019,12:58:57,CGLT(3),1.6,2,7.431,393,0.11,0.36,0.25,0.28,0.158,108.2,12.98,8.36
Canandaigua,5/8/2019,12:59:17,CGLT(3),1.9,2,7.378,393,0.13,0.41,0.25,0.29,0.148,108,12.98,8.36
Canandaigua,5/8/2019,12:59:27,CGLT(3),2.3,2,7.39275,393.25,0.1325,0.4225,0.265,0.295,0.143,108.25,12.995,8.36
Canandaigua,5/8/2019,13:00:17,CGLT(3),2.4,2,7.42,393.2,0.13,0.41,0.26,0.29,0.138,108.3,12.99,8.36
Canandaigua,5/8/2019,13:00:27,CGLT(3),3.5,3,7.413,393.1,0.1,0.32,0.25,0.28,0.128,108.2,12.98,8.36
Canandaigua,5/8/2019,13:00:37,CGLT(3),3.7,4,7.223,390.2,0.13,0.42,0.24,0.27,0.128,107,12.9,8.36
Canandaigua,5/8/2019,13:00:47,CGLT(3),3.9,4,6.726,389.1,0.1,0.3,0.25,0.29,0.188,107.2,13.08,8.37
Canandaigua,5/8/2019,13:22:00,CGLT(4),0,0,6.677,392.1,0.12,0.39,0.27,0.3,0.118,110.9,13.55,8.39
Canandaigua,5/8/2019,13:22:10,CGLT(4),0.3,0,6.665,392.1,0.13,0.44,0.29,0.33,0.098,110.9,13.56,8.39
Canandaigua,5/8/2019,13:22:20,CGLT(4),0.6,1,6.658,392.1,0.13,0.44,0.27,0.3,0.098,111,13.57,8.39
Canandaigua,5/8/2019,13:22:30,CGLT(4),0.9,1,6.653,392.1,0.12,0.4,0.27,0.3,0.088,111,13.57,8.39
Canandaigua,5/8/2019,13:22:40,CGLT(4),1.2,1,6.644,392.1,0.11,0.33,0.29,0.32,0.118,111,13.58,8.39
Canandaigua,5/8/2019,13:22:50,CGLT(4),1.4,1,6.632,392.2,0.12,0.38,0.26,0.29,0.098,111.2,13.6,8.39
Canandaigua,5/8/2019,13:23:00,CGLT(4),1.5,2,6.633,392.2,0.1,0.31,0.26,0.29,0.088,111.3,13.62,8.39
Canandaigua,5/8/2019,13:23:10,CGLT(4),1.6,2,6.634,392.2,0.12,0.4,0.28,0.31,0.128,111.3,13.61,8.39
Canandaigua,5/8/2019,10:12:22,CGLT(A),0.1,0,6.603,393.4,0.13,0.41,0.28,0.31,0.078,105.3,12.89,8.4
Canandaigua,5/8/2019,10:12:32,CGLT(A),0.2,0,6.592333333,393.4666667,0.123333333,0.403333333,0.273333333,0.306666667,0.108,106.4,13.03333333,8.376666667
Canandaigua,5/8/2019,10:13:22,CGLT(A),1.6,2,6.581,393.5,0.12,0.38,0.26,0.29,0.118,106.9,13.1,8.36
Canandaigua,5/8/2019,10:13:32,CGLT(A),2,2,6.573,393.5,0.13,0.42,0.27,0.3,0.108,106.9,13.1,8.36
Canandaigua,5/8/2019,10:13:42,CGLT(A),3.6,4,6.558,393.4,0.12,0.37,0.28,0.32,0.108,106.8,13.09,8.36
Canandaigua,5/8/2019,10:13:52,CGLT(A),4.3,4,6.478,393,0.13,0.42,0.29,0.32,0.098,106.5,13.08,8.35
Canandaigua,5/8/2019,10:14:02,CGLT(A),5.6,6,6.395,392.7,0.12,0.39,0.27,0.3,0.128,106.2,13.07,8.35
Canandaigua,5/8/2019,10:14:12,CGLT(A),7.6,8,6,390.9,0.13,0.44,0.27,0.3,0.108,104.7,13.01,8.35
Canandaigua,5/8/2019,10:14:22,CGLT(A),10,10,5.448,391.2,0.14,0.45,0.28,0.31,0.088,103.7,13.07,8.34
Canandaigua,5/8/2019,10:15:12,CGLT(A),10.5,11,5.22,392.7,0.17,0.6,0.29,0.32,0.088,103.9,13.18,8.31
Canandaigua,5/8/2019,10:14:32,CGLT(A),10.6,11,5.269,392.1,0.19,0.66,0.26,0.3,0.078,103.8,13.14,8.33
Canandaigua,5/8/2019,10:15:22,CGLT(A),12.1,12,5.205,392.5,0.18,0.64,0.3,0.33,0.078,103.8,13.17,8.31
Canandaigua,5/8/2019,10:15:32,CGLT(A),14,14,5.113,392.3,0.26,0.92,0.31,0.34,0.078,103.3,13.13,8.31
Canandaigua,5/8/2019,10:15:42,CGLT(A),16,16,5.007,392.6,0.27,0.97,0.32,0.35,0.078,102.8,13.11,8.3
Canandaigua,5/8/2019,10:15:52,CGLT(A),16.6,17,4.919,392.3,0.29,1.05,0.32,0.35,0.078,102.4,13.08,8.3
Canandaigua,5/8/2019,10:16:02,CGLT(A),18.4,18,4.727,391.8,0.27,0.99,0.3,0.33,0.068,101.8,13.07,8.3
Canandaigua,5/8/2019,10:16:12,CGLT(A),19.7,20,4.558,392.6,0.25,0.91,0.3,0.34,0.088,101.6,13.11,8.29
Canandaigua,5/8/2019,10:16:22,CGLT(A),21.2,21,4.508,392.9,0.28,1.01,0.3,0.34,0.098,101.6,13.12,8.29
Canandaigua,5/8/2019,10:16:32,CGLT(A),23,23,4.448,392.9,0.27,1,0.32,0.35,0.078,101.3,13.1,8.28
Canandaigua,5/8/2019,10:16:42,CGLT(A),24.6,25,4.393,393.1,0.25,0.89,0.34,0.37,0.098,101.1,13.1,8.28
Canandaigua,5/8/2019,10:17:42,CGLT(A),24.7,25,4.349,393.4,0.24,0.87,0.37,0.4,0.088,100.9,13.09,8.27
Canandaigua,5/8/2019,10:16:52,CGLT(A),24.9,25,4.371,393.3,0.25,0.89,0.33,0.36,0.088,101.1,13.11,8.28
Canandaigua,5/8/2019,10:17:52,CGLT(A),26.1,26,4.337,393.3,0.24,0.88,0.35,0.38,0.088,100.8,13.08,8.27
Canandaigua,5/8/2019,10:18:02,CGLT(A),27.5,28,4.328,393.4,0.26,0.96,0.33,0.36,0.088,100.7,13.07,8.27
Canandaigua,5/8/2019,10:18:12,CGLT(A),28.7,29,4.321,393.4,0.26,0.95,0.35,0.38,0.108,100.7,13.07,8.27
Canandaigua,5/8/2019,10:18:22,CGLT(A),29.7,30,4.306,393.4,0.25,0.9,0.34,0.37,0.098,100.4,13.04,8.27
Canandaigua,5/8/2019,10:18:32,CGLT(A),31.6,32,4.271,393.4,0.25,0.89,0.32,0.35,0.078,100.3,13.04,8.26
Canandaigua,5/8/2019,10:18:42,CGLT(A),34,34,4.244,393.5,0.27,0.97,0.34,0.37,0.088,100.1,13.02,8.26
Canandaigua,5/8/2019,10:18:52,CGLT(A),36.4,36,4.225,393.6,0.25,0.89,0.36,0.39,0.088,100,13.01,8.26
Canandaigua,5/8/2019,10:19:02,CGLT(A),38.6,39,4.219,393.6,0.25,0.92,0.36,0.39,0.078,99.8,12.99,8.26
Canandaigua,5/8/2019,10:19:12,CGLT(A),40.6,41,4.212,393.6,0.25,0.9,0.36,0.39,0.068,99.6,12.97,8.26
Canandaigua,5/8/2019,10:19:22,CGLT(A),42.8,43,4.202,393.6,0.23,0.83,0.37,0.4,0.068,99.6,12.97,8.25
Canandaigua,5/8/2019,10:19:32,CGLT(A),46,46,4.181,393.6,0.23,0.83,0.36,0.39,0.088,99.4,12.95,8.25
Canandaigua,5/8/2019,10:19:42,CGLT(A),48.4,48,4.159,393.8,0.26,0.96,0.33,0.37,0.088,99,12.91,8.24
Canandaigua,5/8/2019,10:19:52,CGLT(A),49.6,50,4.144,393.9,0.27,0.99,0.35,0.39,0.068,98.6,12.86,8.23
Canandaigua,5/8/2019,10:43:30,CGLT(B),0,0,6.515,393.2,0.14,0.44,0.25,0.29,0.118,104.2,12.79,8.38
Canandaigua,5/8/2019,10:43:40,CGLT(B),0.2,0,6.489,393.1,0.16,0.55,0.27,0.3,0.108,105.4,12.94,8.37
Canandaigua,5/8/2019,10:43:50,CGLT(B),0.3,0,6.462,393.4,0.15,0.5,0.25,0.29,0.098,106,13.03,8.37
Canandaigua,5/8/2019,10:44:00,CGLT(B),0.4,0,6.511333333,393.4333333,0.126666667,0.413333333,0.273333333,0.303333333,0.098,106.6333333,13.09,8.36
Canandaigua,5/8/2019,10:44:30,CGLT(B),1.8,2,6.498,393.4,0.13,0.44,0.28,0.31,0.098,106.8,13.11,8.36
Canandaigua,5/8/2019,10:44:40,CGLT(B),3.4,3,6.473,393.2,0.13,0.43,0.26,0.29,0.118,106.6,13.1,8.36
Canandaigua,5/8/2019,10:44:50,CGLT(B),4,4,6.294,392.4,0.15,0.5,0.26,0.29,0.118,106,13.08,8.35
Canandaigua,5/8/2019,10:45:00,CGLT(B),5.6,6,6.093,392.2,0.15,0.48,0.27,0.3,0.098,105.6,13.1,8.35
Canandaigua,5/8/2019,10:45:10,CGLT(B),7.2,7,5.612,390.5,0.15,0.48,0.26,0.29,0.088,103.9,13.03,8.35
Canandaigua,5/8/2019,10:45:20,CGLT(B),9.5,10,5.211,391.8,0.14,0.45,0.27,0.3,0.068,103.4,13.12,8.34
Canandaigua,5/8/2019,10:45:30,CGLT(B),10.3,10,5.093,392.3,0.17,0.59,0.28,0.31,0.098,103.5,13.17,8.33
Canandaigua,5/8/2019,10:45:40,CGLT(B),10.4,10,5.059,392.5,0.16,0.52,0.29,0.32,0.098,103.6,13.19,8.33
Canandaigua,5/8/2019,10:45:50,CGLT(B),10.5,10,5.048,392.6,0.15,0.51,0.3,0.33,0.108,103.6,13.2,8.32
Canandaigua,5/8/2019,10:46:00,CGLT(B),10.6,11,5.039,392.6,0.18,0.64,0.29,0.33,0.098,103.6,13.2,8.32
Canandaigua,5/8/2019,10:46:10,CGLT(B),10.8,11,5.027,392.7,0.19,0.66,0.3,0.33,0.088,103.6,13.21,8.32
Canandaigua,5/8/2019,10:46:20,CGLT(B),11,11,5.02,392.7,0.18,0.64,0.31,0.35,0.078,103.6,13.21,8.32
Canandaigua,5/8/2019,10:46:30,CGLT(B),12.1,12,4.966,392.7,0.2,0.71,0.32,0.35,0.108,103.3,13.19,8.31
Canandaigua,5/8/2019,10:46:40,CGLT(B),13.3,13,4.908,393,0.18,0.64,0.33,0.36,0.138,103.1,13.18,8.31
Canandaigua,5/8/2019,10:46:50,CGLT(B),15.4,15,4.857,392.8,0.21,0.74,0.34,0.37,0.098,102.7,13.15,8.31
Canandaigua,5/8/2019,10:47:00,CGLT(B),17.1,17,4.731,392.7,0.25,0.91,0.33,0.37,0.098,102.1,13.11,8.3
Canandaigua,5/8/2019,10:47:10,CGLT(B),18.9,19,4.653,393,0.25,0.89,0.34,0.37,0.078,101.8,13.1,8.3
Canandaigua,5/8/2019,10:47:20,CGLT(B),20.7,21,4.62,393.2,0.24,0.88,0.33,0.37,0.098,101.6,13.09,8.29
Canandaigua,5/8/2019,10:47:30,CGLT(B),22.2,22,4.6,393.2,0.24,0.86,0.34,0.37,0.098,101.5,13.08,8.29
Canandaigua,5/8/2019,10:47:40,CGLT(B),24,24,4.561,393.2,0.23,0.81,0.33,0.36,0.078,101.3,13.07,8.28
Canandaigua,5/8/2019,10:48:40,CGLT(B),24.1,24,4.413,393.5,0.26,0.96,0.37,0.4,0.058,100.3,13,8.27
Canandaigua,5/8/2019,10:48:50,CGLT(B),24.7,25,4.41,393.5,0.25,0.9,0.38,0.41,0.088,100.4,13.01,8.27
Canandaigua,5/8/2019,10:47:50,CGLT(B),24.9,25,4.519,393.3,0.23,0.84,0.34,0.38,0.088,101.1,13.05,8.28
Canandaigua,5/8/2019,10:48:00,CGLT(B),25.1,25,4.4565,393.4,0.23,0.84,0.34,0.375,0.083,100.55,13.01,8.275
Canandaigua,5/8/2019,10:49:00,CGLT(B),26.3,26,4.394,393.5,0.24,0.85,0.36,0.39,0.088,100.4,13.01,8.26
Canandaigua,5/8/2019,10:49:10,CGLT(B),26.6,27,4.367,393.5,0.23,0.81,0.36,0.39,0.078,100.2,12.99,8.26
Canandaigua,5/8/2019,10:49:20,CGLT(B),28.1,28,4.35,393.6,0.24,0.86,0.36,0.39,0.068,100.1,12.98,8.26
Canandaigua,5/8/2019,10:49:30,CGLT(B),30.6,31,4.329,393.5,0.24,0.85,0.36,0.4,0.078,100.1,12.99,8.26
Canandaigua,5/8/2019,10:49:40,CGLT(B),35.1,35,4.297,393.5,0.24,0.88,0.37,0.4,0.078,99.9,12.98,8.26
Canandaigua,5/8/2019,10:49:50,CGLT(B),37.9,38,4.257,393.6,0.22,0.78,0.36,0.4,0.078,99.7,12.96,8.26
Canandaigua,5/8/2019,10:50:00,CGLT(B),40.4,40,4.182,393.5,0.2,0.71,0.36,0.39,0.068,99.1,12.92,8.25
Canandaigua,5/8/2019,10:50:10,CGLT(B),42.9,43,4.128,393.8,0.22,0.78,0.37,0.4,0.108,98.9,12.9,8.25
Canandaigua,5/8/2019,10:50:20,CGLT(B),44.7,45,4.12,393.9,0.23,0.8,0.37,0.4,0.098,98.6,12.86,8.24
Canandaigua,5/8/2019,10:50:30,CGLT(B),45,45,4.119,394,0.22,0.8,0.38,0.41,0.088,98.4,12.84,8.23
Canandaigua,5/8/2019,10:50:40,CGLT(B),45.2,45,4.118,394,0.23,0.84,0.36,0.39,0.088,98.3,12.83,8.23
Canandaigua,5/8/2019,12:18:08,CGLT(C),0.1,0,5.729,391.3,0.13,0.41,0.21,0.24,0.048,101.4,12.69,8.44
Canandaigua,5/8/2019,12:18:18,CGLT(C),0.2,0,5.648,392.35,0.13,0.44,0.235,0.265,0.068,103.15,12.935,8.4
Canandaigua,5/8/2019,12:18:38,CGLT(C),0.3,0,5.59825,392.95,0.13,0.425,0.26,0.29,0.0755,104.175,13.085,8.37
Canandaigua,5/8/2019,12:19:18,CGLT(C),1.2,1,5.596,393.2,0.13,0.43,0.27,0.3,0.108,104.5,13.12,8.36
Canandaigua,5/8/2019,12:19:28,CGLT(C),1.8,2,5.58,393.1,0.12,0.4,0.3,0.33,0.078,104.3,13.11,8.35
Canandaigua,5/8/2019,12:19:38,CGLT(C),3.3,3,5.562,393.2,0.14,0.45,0.31,0.34,0.098,104.3,13.11,8.35
Canandaigua,5/8/2019,12:19:48,CGLT(C),4,4,5.56,393.3,0.13,0.43,0.28,0.31,0.098,104.3,13.12,8.35
Canandaigua,5/8/2019,12:19:58,CGLT(C),5.1,5,5.544666667,393.2333333,0.133333333,0.423333333,0.29,0.32,0.088,104.2666667,13.11,8.343333333
Canandaigua,5/8/2019,12:20:28,CGLT(C),5.2,5,5.524,393.3,0.135,0.455,0.3,0.33,0.098,104.2,13.11,8.34
Canandaigua,5/8/2019,12:20:48,CGLT(C),5.3,5,5.518,393.3,0.14,0.45,0.275,0.305,0.103,104.1,13.105,8.34
Canandaigua,5/8/2019,12:21:08,CGLT(C),6.5,7,5.497,393.2,0.14,0.46,0.29,0.32,0.108,104,13.1,8.34
Canandaigua,5/8/2019,12:21:18,CGLT(C),8,8,5.46,393.1,0.13,0.42,0.32,0.35,0.068,103.9,13.09,8.33
Canandaigua,5/8/2019,12:21:28,CGLT(C),9.5,10,5.386,392.9,0.14,0.47,0.31,0.34,0.098,103.5,13.07,8.33
Canandaigua,5/8/2019,12:21:38,CGLT(C),9.8,10,5.317,393.2,0.17,0.57,0.31,0.34,0.118,103.4,13.08,8.33
Canandaigua,5/8/2019,12:21:48,CGLT(C),10.1,10,5.314,393.3,0.15,0.52,0.3,0.33,0.078,103.4,13.08,8.33
Canandaigua,5/8/2019,12:21:58,CGLT(C),10.3,10,5.2975,393.4,0.175,0.595,0.32,0.35,0.093,103.35,13.085,8.325
Canandaigua,5/8/2019,12:22:18,CGLT(C),10.5,10.25,5.2975,393.45,0.1625,0.5425,0.3075,0.34,0.1005,103.3,13.075,8.32
Canandaigua,5/8/2019,12:22:58,CGLT(C),11.7,12,5.322,393.3,0.17,0.58,0.31,0.34,0.108,103.3,13.07,8.32
Canandaigua,5/8/2019,12:23:08,CGLT(C),12.3,12,5.265,392.9,0.15,0.5,0.3,0.33,0.098,102.9,13.03,8.32
Canandaigua,5/8/2019,12:23:18,CGLT(C),13.7,14,5.139,392.4,0.17,0.58,0.32,0.35,0.088,102.3,13,8.32
Canandaigua,5/8/2019,12:23:28,CGLT(C),14.8,15,4.873,392,0.17,0.59,0.32,0.35,0.098,101,12.92,8.31
Canandaigua,5/8/2019,12:23:38,CGLT(C),14.9,15,4.69,393,0.18,0.61,0.33,0.36,0.098,100.4,12.91,8.29
Canandaigua,5/8/2019,12:23:48,CGLT(C),15,15,4.633,393.525,0.185,0.645,0.32,0.3525,0.078,99.975,12.8725,8.2775
Canandaigua,5/8/2019,12:46:12,CGLT(D),0,0,6.654,391.9,0.12,0.4,0.21,0.24,0.108,103.8,12.69,8.42
Canandaigua,5/8/2019,12:46:22,CGLT(D),0.1,0,6.557,393.02,0.12,0.38,0.22,0.25,0.112,105.54,12.938,8.382
Canandaigua,5/8/2019,12:47:12,CGLT(D),1.1,1,6.502,393.4,0.13,0.44,0.23,0.26,0.118,105.9,13.01,8.36
Canandaigua,5/8/2019,12:47:22,CGLT(D),1.4,1,6.469,393.3,0.13,0.41,0.25,0.28,0.128,105.8,13,8.36
Canandaigua,5/8/2019,12:48:12,CGLT(D),1.9,2,6.4015,393.85,0.14,0.45,0.285,0.315,0.143,106.05,13.06,8.35
Canandaigua,5/8/2019,12:48:32,CGLT(D),3,3,6.423,393.7,0.15,0.51,0.29,0.32,0.138,106,13.04,8.34
Canandaigua,5/8/2019,12:48:42,CGLT(D),3.5,3,6.405,393.6,0.14,0.46,0.29,0.32,0.148,105.9,13.03,8.34
Canandaigua,5/8/2019,12:48:52,CGLT(D),3.8,4,6.299,392.1,0.12,0.39,0.27,0.31,0.138,105.3,12.99,8.34
Canandaigua,5/8/2019,12:49:02,CGLT(D),4.7,5,6.008,391,0.11,0.35,0.25,0.28,0.118,104.7,13.01,8.34
Canandaigua,5/8/2019,13:10:10,CGLT(E),0.1,0,7.001,393.1,0.12,0.37,0.27,0.3,0.128,108.3,13.13,8.38
Canandaigua,5/8/2019,13:10:20,CGLT(E),1.3,1,6.979,393.2,0.14,0.44,0.25,0.28,0.138,108.4,13.15,8.38
Canandaigua,5/8/2019,13:10:30,CGLT(E),1.6,2,6.971,393.3,0.12,0.37,0.24,0.27,0.138,108.4,13.15,8.38
Canandaigua,5/8/2019,13:10:40,CGLT(E),2.6,3,6.939,392.9,0.12,0.37,0.23,0.26,0.108,108.3,13.15,8.38
Canandaigua,5/8/2019,13:10:50,CGLT(E),2.7,3,6.881,392.9,0.11,0.34,0.23,0.26,0.108,108.4,13.19,8.38
Canandaigua,5/8/2019,13:11:00,CGLT(E),2.9,3,6.855,393.1,0.13,0.42,0.24,0.27,0.148,108.7,13.23,8.38
Canandaigua,5/8/2019,9:44:50,CGS1,0.1,0,6.8475,392.75,0.125,0.4,0.195,0.23,0.083,106.6,12.975,8.315
Canandaigua,5/8/2019,9:45:10,CGS1,0.2,0,6.843,393,0.12,0.38,0.21,0.24,0.088,106.7,12.99,8.3
Canandaigua,5/8/2019,9:45:20,CGS1,0.3,0,6.865666667,393.1,0.133333333,0.436666667,0.236666667,0.266666667,0.094666667,106.8666667,13,8.3
Canandaigua,5/8/2019,9:45:50,CGS1,1.5,2,6.833,392.8,0.13,0.43,0.24,0.27,0.098,106.7,13,8.3
Canandaigua,5/8/2019,9:46:00,CGS1,3.1,3,6.791,393,0.12,0.4,0.25,0.28,0.098,106.7,13,8.3
Canandaigua,5/8/2019,9:46:10,CGS1,4.8,5,6.753,392.1,0.11,0.34,0.26,0.29,0.098,106.4,12.98,8.3
Canandaigua,5/8/2019,9:46:20,CGS1,6.4,6,6.454,391.2,0.15,0.5,0.27,0.3,0.108,105.4,12.95,8.3
Canandaigua,5/8/2019,9:46:30,CGS1,7.1,7,6.284,392,0.14,0.48,0.26,0.29,0.088,105.5,13.02,8.3
Canandaigua,5/8/2019,9:46:40,CGS1,8.8,9,6.008,390.2,0.19,0.64,0.27,0.3,0.058,104.3,12.96,8.3
Canandaigua,5/8/2019,9:46:50,CGS1,10.3,10,5.289,392.0833333,0.23,0.823333333,0.296666667,0.33,0.071333333,103.9,13.155,8.286666667
Canandaigua,5/8/2019,9:48:00,CGS1,11.6,12,5.19,392.3,0.24,0.85,0.33,0.37,0.078,103.8,13.18,8.28
Canandaigua,5/8/2019,9:48:10,CGS1,13.6,14,5.048,392.5,0.25,0.92,0.33,0.36,0.068,103.1,13.13,8.27
Canandaigua,5/8/2019,9:48:20,CGS1,15.5,15,4.944,392.7,0.27,0.98,0.31,0.35,0.048,102.5,13.09,8.26
Canandaigua,5/8/2019,9:48:30,CGS1,15.9,16,4.847,393,0.29,1.05,0.32,0.35,0.058,102.1,13.07,8.26
Canandaigua,5/8/2019,9:48:40,CGS1,16.9,17,4.816,393.2,0.29,1.05,0.32,0.35,0.078,102,13.08,8.26
Canandaigua,5/8/2019,9:48:50,CGS1,17.8,18,4.791,393.1,0.28,1.02,0.33,0.36,0.088,101.9,13.07,8.26
Canandaigua,5/8/2019,9:49:00,CGS1,19.6,20,4.742,393,0.29,1.06,0.34,0.37,0.088,101.8,13.07,8.26
Canandaigua,5/8/2019,9:49:10,CGS1,21.3,21,4.705,393,0.25,0.92,0.33,0.37,0.098,101.7,13.07,8.26
Canandaigua,5/8/2019,9:49:20,CGS1,23.2,23,4.656,393,0.26,0.95,0.34,0.37,0.098,101.5,13.06,8.26
Canandaigua,5/8/2019,9:49:30,CGS1,24.7,25,4.606,393.1,0.24,0.84,0.34,0.38,0.088,101.2,13.05,8.25
Canandaigua,5/8/2019,9:50:20,CGS1,24.8,25,4.571,393.5,0.28,1.01,0.32,0.36,0.118,101.2,13.05,8.25
Canandaigua,5/8/2019,9:49:40,CGS1,25,25,4.555,393.2,0.23,0.84,0.36,0.4,0.078,100.9,13.02,8.25
Canandaigua,5/8/2019,9:50:30,CGS1,25.9,26,4.576,393.3,0.22,0.76,0.32,0.35,0.098,101,13.03,8.25
Canandaigua,5/8/2019,9:50:40,CGS1,28.6,29,4.535,393.2,0.24,0.85,0.33,0.36,0.058,100.7,13,8.25
Canandaigua,5/8/2019,9:50:50,CGS1,30.2,30,4.472,393.2,0.22,0.78,0.34,0.37,0.078,100.4,12.98,8.24
Canandaigua,5/8/2019,9:51:00,CGS1,31.1,31,4.424,393.3,0.23,0.81,0.34,0.37,0.078,100.2,12.98,8.24
Canandaigua,5/8/2019,9:51:10,CGS1,33.3,33,4.383,393.5,0.21,0.73,0.33,0.36,0.088,100,12.96,8.24
Canandaigua,5/8/2019,9:51:20,CGS1,35.5,36,4.326,393.6,0.22,0.78,0.33,0.36,0.058,99.4,12.9,8.23
Canandaigua,5/8/2019,9:51:30,CGS1,37.7,38,4.246,393.6,0.22,0.78,0.35,0.38,0.078,98.8,12.85,8.22
Canandaigua,5/8/2019,9:51:40,CGS1,39.7,40,4.167,393.8,0.2,0.7,0.35,0.38,0.078,98.3,12.81,8.21
Canandaigua,5/8/2019,9:51:50,CGS1,41.7,42,4.143,394,0.18,0.63,0.35,0.39,0.078,98.1,12.8,8.21
Canandaigua,5/8/2019,9:52:00,CGS1,44.2,44,4.137,394,0.18,0.64,0.34,0.38,0.078,98,12.79,8.2
Canandaigua,5/8/2019,9:52:10,CGS1,46.5,47,4.128,394,0.14,0.46,0.34,0.37,0.078,97.9,12.77,8.2
Canandaigua,5/8/2019,9:52:20,CGS1,48.8,49,4.12,394.2,0.17,0.58,0.33,0.36,0.068,97.7,12.75,8.19
Canandaigua,5/8/2019,9:52:30,CGS1,50.4,50,4.117,394.5,0.32,1.16,0.35,0.38,0.118,97,12.67,8.18
Canandaigua,5/8/2019,9:52:40,CGS1,50.5,50.33333333,4.111333333,394.7666667,0.27,0.976666667,0.373333333,0.403333333,0.118,95.6,12.48,8.16
Canandaigua,5/8/2019,9:53:10,CGS1,50.6,51,4.109,394.8,0.275,1.01,0.35,0.38,0.133,94.8,12.38,8.145
Canandaigua,6/6/2019,12:48:02,CGLT(1),0.2,0,14.938,396.9,0.17,0.6,0.29,0.3,0.214,109.6,11.06,8.25
Canandaigua,6/6/2019,12:48:12,CGLT(1),0.3,0,15.564,394.2,0.15,0.49,0.28,0.29,0.184,108.2,10.77,8.27
Canandaigua,6/6/2019,12:48:22,CGLT(1),0.6,1,15.59,392.1,0.19,0.66,0.25,0.26,0.174,106.4,10.58,8.28
Canandaigua,6/6/2019,12:48:32,CGLT(1),1.3,1,15.447,391.7,0.21,0.75,0.26,0.26,0.194,105.6,10.54,8.29
Canandaigua,6/6/2019,12:48:42,CGLT(1),1.5,1.5,15.3765,392,0.18,0.635,0.185,0.19,0.169,105.65,10.555,8.3
Canandaigua,6/6/2019,12:49:02,CGLT(1),1.6,2,15.382,391.9,0.17,0.6,0.2,0.21,0.204,105.5,10.54,8.3
Canandaigua,6/6/2019,12:49:12,CGLT(1),1.7,2,15.388,391.7,0.19,0.69,0.16,0.17,0.154,105.4,10.53,8.31
Canandaigua,6/6/2019,12:49:22,CGLT(1),2.2,2,15.351,391.5,0.18,0.64,0.15,0.16,0.144,105.1,10.51,8.31
Canandaigua,6/6/2019,12:49:32,CGLT(1),2.4,2,15.306,391.6,0.175,0.595,0.17,0.18,0.154,105,10.51,8.305
Canandaigua,6/6/2019,12:49:52,CGLT(1),2.9,3,15.21,391.4,0.18,0.64,0.12,0.13,0.184,104.7,10.5,8.31
Canandaigua,6/6/2019,12:50:02,CGLT(1),3.2,3,15.108,391.85,0.165,0.56,0.175,0.185,0.189,105,10.55,8.31
Canandaigua,6/6/2019,12:50:22,CGLT(1),3.3,3,15.098,391.9,0.18,0.65,0.12,0.13,0.174,105.1,10.56,8.3
Canandaigua,6/6/2019,12:50:32,CGLT(1),3.6,4,15.091,391.8,0.19,0.68,0.14,0.14,0.124,105.1,10.56,8.31
Canandaigua,6/6/2019,12:50:42,CGLT(1),4.2,4,14.932,391.1,0.21,0.75,0.16,0.16,0.164,104.4,10.53,8.31
